TestSimpleOnly.pos.x [m],TestSimpleOnly.vel.x [m/s],TestSimpleOnly.accel.x [m/s^2],TestSimpleOnly.net_force.x [N],TestSimpleOnly.pos.y [m],TestSimpleOnly.vel.y [m/s],TestSimpleOnly.accel.y [m/s^2],TestSimpleOnly.net_force.y [N],TestSimpleOnly.mass [kg],TestSimpleOnly.theta [rad],TestSimpleOnly.theta_dot [rad/s],TestSimpleOnly.theta_ddot [rad/s^2],TestSimpleOnly.net_moment [N*m],TestSimpleOnly.inertia [kg*m^2],TestSimple.force.x [N],TestSimple.force.y [N],TestSimple.moment [N*m],TestBodySimpleOnly.pos.x [m],TestBodySimpleOnly.vel.x [m/s],TestBodySimpleOnly.accel.x [m/s^2],TestBodySimpleOnly.net_force.x [N],TestBodySimpleOnly.pos.y [m],TestBodySimpleOnly.vel.y [m/s],TestBodySimpleOnly.accel.y [m/s^2],TestBodySimpleOnly.net_force.y [N],TestBodySimpleOnly.mass [kg],TestBodySimpleOnly.theta [rad],TestBodySimpleOnly.theta_dot [rad/s],TestBodySimpleOnly.theta_ddot [rad/s^2],TestBodySimpleOnly.net_moment [N*m],TestBodySimpleOnly.inertia [kg*m^2],TestSimple2.force.x [N],TestSimple2.force.y [N],TestSimple2.moment [N*m],TestBodySimple.loc_cg.i [m],TestBodySimple.loc_cg.j [m],TestBodySimple.body_force.i [N],TestBodySimple.body_force.j [N],TestBodySimple.global_force.x [N],TestBodySimple.global_force.y [N],TestBodySimple.moment [N*m],sim.steps [-],sim.dt [s],sim.time [s]
0.16074450,0.56700000,1.00000000,1.00000000,0.16074450,0.56700000,1.00000000,1.00000000,1.00000000,0.16074450,0.56700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16074450,0.56700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,566.00000000,0.00100000,0.56600000
0.16131200,0.56800000,1.00000000,1.00000000,0.16131200,0.56800000,1.00000000,1.00000000,1.00000000,0.16131200,0.56800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16131200,0.56800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,567.00000000,0.00100000,0.56700000
0.16188050,0.56900000,1.00000000,1.00000000,0.16188050,0.56900000,1.00000000,1.00000000,1.00000000,0.16188050,0.56900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16188050,0.56900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,568.00000000,0.00100000,0.56800000
0.16245000,0.57000000,1.00000000,1.00000000,0.16245000,0.57000000,1.00000000,1.00000000,1.00000000,0.16245000,0.57000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16245000,0.57000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,569.00000000,0.00100000,0.56900000
0.16302050,0.57100000,1.00000000,1.00000000,0.16302050,0.57100000,1.00000000,1.00000000,1.00000000,0.16302050,0.57100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16302050,0.57100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,570.00000000,0.00100000,0.57000000
0.16359200,0.57200000,1.00000000,1.00000000,0.16359200,0.57200000,1.00000000,1.00000000,1.00000000,0.16359200,0.57200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16359200,0.57200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,571.00000000,0.00100000,0.57100000
0.16416450,0.57300000,1.00000000,1.00000000,0.16416450,0.57300000,1.00000000,1.00000000,1.00000000,0.16416450,0.57300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16416450,0.57300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,572.00000000,0.00100000,0.57200000
0.16473800,0.57400000,1.00000000,1.00000000,0.16473800,0.57400000,1.00000000,1.00000000,1.00000000,0.16473800,0.57400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16473800,0.57400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,573.00000000,0.00100000,0.57300000
0.16531250,0.57500000,1.00000000,1.00000000,0.16531250,0.57500000,1.00000000,1.00000000,1.00000000,0.16531250,0.57500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16531250,0.57500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,574.00000000,0.00100000,0.57400000
0.16588800,0.57600000,1.00000000,1.00000000,0.16588800,0.57600000,1.00000000,1.00000000,1.00000000,0.16588800,0.57600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16588800,0.57600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,575.00000000,0.00100000,0.57500000
0.16646450,0.57700000,1.00000000,1.00000000,0.16646450,0.57700000,1.00000000,1.00000000,1.00000000,0.16646450,0.57700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16646450,0.57700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,576.00000000,0.00100000,0.57600000
0.16704200,0.57800000,1.00000000,1.00000000,0.16704200,0.57800000,1.00000000,1.00000000,1.00000000,0.16704200,0.57800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16704200,0.57800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,577.00000000,0.00100000,0.57700000
0.16762050,0.57900000,1.00000000,1.00000000,0.16762050,0.57900000,1.00000000,1.00000000,1.00000000,0.16762050,0.57900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16762050,0.57900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,578.00000000,0.00100000,0.57800000
0.16820000,0.58000000,1.00000000,1.00000000,0.16820000,0.58000000,1.00000000,1.00000000,1.00000000,0.16820000,0.58000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16820000,0.58000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,579.00000000,0.00100000,0.57900000
0.16878050,0.58100000,1.00000000,1.00000000,0.16878050,0.58100000,1.00000000,1.00000000,1.00000000,0.16878050,0.58100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16878050,0.58100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,580.00000000,0.00100000,0.58000000
0.16936200,0.58200000,1.00000000,1.00000000,0.16936200,0.58200000,1.00000000,1.00000000,1.00000000,0.16936200,0.58200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16936200,0.58200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,581.00000000,0.00100000,0.58100000
0.16994450,0.58300000,1.00000000,1.00000000,0.16994450,0.58300000,1.00000000,1.00000000,1.00000000,0.16994450,0.58300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16994450,0.58300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,582.00000000,0.00100000,0.58200000
0.17052800,0.58400000,1.00000000,1.00000000,0.17052800,0.58400000,1.00000000,1.00000000,1.00000000,0.17052800,0.58400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17052800,0.58400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,583.00000000,0.00100000,0.58300000
0.17111250,0.58500000,1.00000000,1.00000000,0.17111250,0.58500000,1.00000000,1.00000000,1.00000000,0.17111250,0.58500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17111250,0.58500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,584.00000000,0.00100000,0.58400000
0.17169800,0.58600000,1.00000000,1.00000000,0.17169800,0.58600000,1.00000000,1.00000000,1.00000000,0.17169800,0.58600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17169800,0.58600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,585.00000000,0.00100000,0.58500000
0.17228450,0.58700000,1.00000000,1.00000000,0.17228450,0.58700000,1.00000000,1.00000000,1.00000000,0.17228450,0.58700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17228450,0.58700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,586.00000000,0.00100000,0.58600000
0.17287200,0.58800000,1.00000000,1.00000000,0.17287200,0.58800000,1.00000000,1.00000000,1.00000000,0.17287200,0.58800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17287200,0.58800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,587.00000000,0.00100000,0.58700000
0.17346050,0.58900000,1.00000000,1.00000000,0.17346050,0.58900000,1.00000000,1.00000000,1.00000000,0.17346050,0.58900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17346050,0.58900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,588.00000000,0.00100000,0.58800000
0.17405000,0.59000000,1.00000000,1.00000000,0.17405000,0.59000000,1.00000000,1.00000000,1.00000000,0.17405000,0.59000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17405000,0.59000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,589.00000000,0.00100000,0.58900000
0.17464050,0.59100000,1.00000000,1.00000000,0.17464050,0.59100000,1.00000000,1.00000000,1.00000000,0.17464050,0.59100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17464050,0.59100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,590.00000000,0.00100000,0.59000000
0.17523200,0.59200000,1.00000000,1.00000000,0.17523200,0.59200000,1.00000000,1.00000000,1.00000000,0.17523200,0.59200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17523200,0.59200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,591.00000000,0.00100000,0.59100000
0.17582450,0.59300000,1.00000000,1.00000000,0.17582450,0.59300000,1.00000000,1.00000000,1.00000000,0.17582450,0.59300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17582450,0.59300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,592.00000000,0.00100000,0.59200000
0.17641800,0.59400000,1.00000000,1.00000000,0.17641800,0.59400000,1.00000000,1.00000000,1.00000000,0.17641800,0.59400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17641800,0.59400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,593.00000000,0.00100000,0.59300000
0.17701250,0.59500000,1.00000000,1.00000000,0.17701250,0.59500000,1.00000000,1.00000000,1.00000000,0.17701250,0.59500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17701250,0.59500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,594.00000000,0.00100000,0.59400000
0.17760800,0.59600000,1.00000000,1.00000000,0.17760800,0.59600000,1.00000000,1.00000000,1.00000000,0.17760800,0.59600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17760800,0.59600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,595.00000000,0.00100000,0.59500000
0.17820450,0.59700000,1.00000000,1.00000000,0.17820450,0.59700000,1.00000000,1.00000000,1.00000000,0.17820450,0.59700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17820450,0.59700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,596.00000000,0.00100000,0.59600000
0.17880200,0.59800000,1.00000000,1.00000000,0.17880200,0.59800000,1.00000000,1.00000000,1.00000000,0.17880200,0.59800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17880200,0.59800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,597.00000000,0.00100000,0.59700000
0.17940050,0.59900000,1.00000000,1.00000000,0.17940050,0.59900000,1.00000000,1.00000000,1.00000000,0.17940050,0.59900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17940050,0.59900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,598.00000000,0.00100000,0.59800000
0.18000000,0.60000000,1.00000000,1.00000000,0.18000000,0.60000000,1.00000000,1.00000000,1.00000000,0.18000000,0.60000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18000000,0.60000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,599.00000000,0.00100000,0.59900000
0.18060050,0.60100000,1.00000000,1.00000000,0.18060050,0.60100000,1.00000000,1.00000000,1.00000000,0.18060050,0.60100000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18060050,0.60100000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,600.00000000,0.00100000,0.60000000
0.18120200,0.60200000,1.00000000,1.00000000,0.18120200,0.60200000,1.00000000,1.00000000,1.00000000,0.18120200,0.60200000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18120200,0.60200000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,601.00000000,0.00100000,0.60100000
0.18180450,0.60300000,1.00000000,1.00000000,0.18180450,0.60300000,1.00000000,1.00000000,1.00000000,0.18180450,0.60300000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18180450,0.60300000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,602.00000000,0.00100000,0.60200000
0.18240800,0.60400000,1.00000000,1.00000000,0.18240800,0.60400000,1.00000000,1.00000000,1.00000000,0.18240800,0.60400000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18240800,0.60400000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,603.00000000,0.00100000,0.60300000
0.18301250,0.60500000,1.00000000,1.00000000,0.18301250,0.60500000,1.00000000,1.00000000,1.00000000,0.18301250,0.60500000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18301250,0.60500000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,604.00000000,0.00100000,0.60400000
0.18361800,0.60600000,1.00000000,1.00000000,0.18361800,0.60600000,1.00000000,1.00000000,1.00000000,0.18361800,0.60600000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18361800,0.60600000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,605.00000000,0.00100000,0.60500000
0.18422450,0.60700000,1.00000000,1.00000000,0.18422450,0.60700000,1.00000000,1.00000000,1.00000000,0.18422450,0.60700000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18422450,0.60700000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,606.00000000,0.00100000,0.60600000
0.18483200,0.60800000,1.00000000,1.00000000,0.18483200,0.60800000,1.00000000,1.00000000,1.00000000,0.18483200,0.60800000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18483200,0.60800000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,607.00000000,0.00100000,0.60700000
0.18544050,0.60900000,1.00000000,1.00000000,0.18544050,0.60900000,1.00000000,1.00000000,1.00000000,0.18544050,0.60900000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18544050,0.60900000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,608.00000000,0.00100000,0.60800000
0.18605000,0.61000000,1.00000000,1.00000000,0.18605000,0.61000000,1.00000000,1.00000000,1.00000000,0.18605000,0.61000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18605000,0.61000000,1.00000000,1.00000000,1.00000000,1.57079633,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.50000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000,609.00000000,0.00100000,0.60900000
